match_id,team1,team2,toss_winner,toss_decision,venue,winner,h2h_team1_win_pct,avg_runs_per_match,venue_win_pct_team1,venue_win_pct_team2,form_team1,form_team2,toss_winner_won
548380,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,33.33,318.27,28.57,70.21,40.0,80.0,0
548381,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,34.48,318.27,28.57,70.21,60.0,80.0,0
597998,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,61.9,307.25,60.81,12.5,80.0,40.0,1
597999,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,43.75,311.74,47.54,80.0,60.0,60.0,0
598000,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,100.0,303.84,66.67,50.0,50.0,0.0,0
598001,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,bat,Feroz Shah Kotla,Rajasthan Royals,38.89,307.02,41.07,57.14,20.0,40.0,1
598002,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,45.95,318.27,70.21,50.0,60.0,40.0,1
598003,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,Subrata Roy Sahara Stadium,Kings XI Punjab,50.0,283.0,26.67,50.0,0.0,60.0,0
598004,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,54.55,303.84,66.67,25.0,100.0,60.0,0
598005,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Rajasthan Royals,50.0,303.49,68.09,50.0,40.0,100.0,0
598006,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,50.0,320.64,62.69,25.0,40.0,20.0,1
598048,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,M Chinnaswamy Stadium,Royal Challengers Bangalore,45.45,311.74,47.54,33.33,40.0,60.0,0
598007,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,39.13,313.91,51.43,75.0,60.0,40.0,1
598008,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,43.75,311.74,47.54,54.55,40.0,80.0,1
598009,Pune Warriors,Rajasthan Royals,Rajasthan Royals,bat,Subrata Roy Sahara Stadium,Pune Warriors,20.0,283.0,26.67,50.0,0.0,60.0,0
598010,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Feroz Shah Kotla,Sunrisers Hyderabad,33.33,307.02,41.07,66.67,0.0,100.0,0
598011,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,83.33,320.64,62.69,33.33,60.0,20.0,1
598012,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,66.67,318.27,70.21,25.0,60.0,60.0,1
598013,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Eden Gardens,Kolkata Knight Riders,67.86,307.25,60.81,25.0,60.0,100.0,1
598014,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,field,Sawai Mansingh Stadium,Rajasthan Royals,57.14,303.49,68.09,16.67,40.0,40.0,1
598015,Chennai Super Kings,Pune Warriors,Pune Warriors,bat,"MA Chidambaram Stadium, Chepauk",Pune Warriors,66.67,318.27,70.21,33.33,60.0,20.0,1
598016,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,33.33,313.91,51.43,50.0,40.0,60.0,0
598017,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,70.0,311.74,47.54,42.86,40.0,0.0,1
598018,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,50.0,318.5,50.0,33.33,40.0,75.0,0
598019,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Sawai Mansingh Stadium,Rajasthan Royals,48.28,303.49,68.09,28.57,60.0,60.0,1
598020,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Feroz Shah Kotla,Chennai Super Kings,33.33,307.02,41.07,83.33,0.0,40.0,1
598021,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,68.75,303.84,66.67,50.0,80.0,40.0,0
598022,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Eden Gardens,Chennai Super Kings,34.48,307.25,60.81,45.45,40.0,60.0,0
598023,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,55.56,311.74,47.54,50.0,60.0,80.0,1
598024,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Feroz Shah Kotla,Delhi Daredevils,50.0,307.02,41.07,33.33,0.0,60.0,0
598025,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,50.0,313.91,51.43,33.33,40.0,40.0,1
598026,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,55.17,318.27,70.21,16.67,80.0,60.0,0
598027,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,100.0,311.74,47.54,50.0,60.0,40.0,0
598059,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Feroz Shah Kotla,Kings XI Punjab,40.91,307.02,41.07,44.44,40.0,20.0,1
598029,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Eden Gardens,Mumbai Indians,32.35,307.25,60.81,76.92,20.0,60.0,0
598030,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,71.43,318.27,70.21,50.0,80.0,80.0,0
598031,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Eden Gardens,Kolkata Knight Riders,66.67,307.25,60.81,27.27,20.0,60.0,0
598032,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sawai Mansingh Stadium,Rajasthan Royals,45.0,303.49,68.09,33.33,40.0,60.0,0
598033,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,56.25,320.64,62.69,30.0,60.0,80.0,1
598034,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,65.52,318.27,70.21,28.57,80.0,40.0,0
598035,Delhi Daredevils,Pune Warriors,Pune Warriors,field,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,60.0,290.17,66.67,50.0,20.0,20.0,0
598036,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Sawai Mansingh Stadium,Rajasthan Royals,44.44,303.49,68.09,42.86,60.0,60.0,1
598037,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,53.85,320.64,62.69,45.45,60.0,60.0,1
598038,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Subrata Roy Sahara Stadium,Chennai Super Kings,33.33,283.0,26.67,50.0,20.0,100.0,1
598039,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,43.48,303.84,66.67,62.5,40.0,60.0,0
598040,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,38.1,290.17,66.67,50.0,40.0,20.0,0
598041,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,60.87,318.27,70.21,40.0,100.0,40.0,1
598042,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,50.0,283.0,26.67,100.0,0.0,60.0,1
598043,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Eden Gardens,Kolkata Knight Riders,50.0,307.25,60.81,22.22,20.0,60.0,0
598044,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,66.67,303.84,66.67,66.67,60.0,60.0,0
598046,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,54.05,320.64,62.69,50.0,60.0,100.0,1
598047,Rajasthan Royals,Pune Warriors,Pune Warriors,bat,Sawai Mansingh Stadium,Rajasthan Royals,80.0,303.49,68.09,50.0,40.0,0.0,0
598064,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,53.85,313.91,51.43,40.0,40.0,60.0,1
598049,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Sawai Mansingh Stadium,Rajasthan Royals,61.11,303.49,68.09,20.0,60.0,60.0,0
598050,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,67.65,320.64,62.69,11.11,80.0,40.0,1
598051,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,28.57,303.84,66.67,66.67,40.0,80.0,0
598052,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,42.86,313.91,51.43,50.0,40.0,80.0,1
598053,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Subrata Roy Sahara Stadium,Kolkata Knight Riders,20.0,283.0,26.67,100.0,0.0,40.0,1
598054,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Feroz Shah Kotla,Royal Challengers Bangalore,30.0,307.02,41.07,71.43,40.0,40.0,0
598055,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Subrata Roy Sahara Stadium,Mumbai Indians,16.67,283.0,26.67,100.0,0.0,80.0,0
598056,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,31.25,313.91,51.43,100.0,20.0,40.0,0
598057,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,JSCA International Stadium Complex,Kolkata Knight Riders,56.25,293.71,33.33,33.33,40.0,60.0,1
598058,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Sawai Mansingh Stadium,Rajasthan Royals,44.83,303.49,68.09,50.0,80.0,80.0,1
598060,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Wankhede Stadium,Mumbai Indians,56.52,320.64,62.69,14.29,80.0,60.0,0
598045,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,M Chinnaswamy Stadium,Kings XI Punjab,46.15,311.74,47.54,50.0,60.0,40.0,1
598062,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,66.67,318.27,70.21,28.57,60.0,20.0,1
598061,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,JSCA International Stadium Complex,Pune Warriors,80.0,293.71,33.33,100.0,60.0,0.0,0
598063,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Wankhede Stadium,Mumbai Indians,51.72,320.64,62.69,50.0,80.0,80.0,0
598028,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,59.09,321.89,55.56,33.33,40.0,20.0,0
598065,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,55.0,303.84,66.67,50.0,40.0,80.0,1
598066,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,46.15,321.89,55.56,50.0,60.0,100.0,0
598068,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,33.33,311.74,47.54,57.14,40.0,60.0,0
598067,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,Subrata Roy Sahara Stadium,Pune Warriors,40.0,283.0,26.67,33.33,20.0,0.0,1
598069,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,32.14,303.84,66.67,66.67,40.0,60.0,0
598070,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Feroz Shah Kotla,Chennai Super Kings,45.95,307.02,83.33,33.33,40.0,80.0,1
598071,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Feroz Shah Kotla,Rajasthan Royals,45.0,307.02,57.14,66.67,60.0,60.0,0
598072,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Eden Gardens,Mumbai Indians,51.72,307.25,76.92,22.22,60.0,60.0,0
598073,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Eden Gardens,Mumbai Indians,45.95,307.25,45.45,76.92,60.0,60.0,1
729279,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sheikh Zayed Stadium,Kolkata Knight Riders,67.65,305.41,66.67,54.55,60.0,40.0,1
729281,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sharjah Cricket Stadium,Royal Challengers Bangalore,30.0,306.54,50.0,37.5,0.0,60.0,1
729283,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Sheikh Zayed Stadium,Kings XI Punjab,60.87,305.41,50.0,33.33,40.0,60.0,0
729285,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sheikh Zayed Stadium,Rajasthan Royals,55.0,305.41,33.33,75.0,60.0,40.0,1
729287,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Dubai International Cricket Stadium,Royal Challengers Bangalore,43.75,314.13,66.67,30.0,60.0,40.0,1
729289,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Dubai International Cricket Stadium,Delhi Daredevils,61.9,314.13,42.86,50.0,60.0,0.0,0
729291,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Sharjah Cricket Stadium,Kings XI Punjab,57.14,306.54,33.33,80.0,40.0,80.0,1
729293,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Sheikh Zayed Stadium,Chennai Super Kings,66.67,305.41,50.0,50.0,40.0,20.0,1
729295,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sharjah Cricket Stadium,Kings XI Punjab,31.25,306.54,80.0,28.57,100.0,40.0,0
729297,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Dubai International Cricket Stadium,Chennai Super Kings,44.83,314.13,20.0,64.29,40.0,40.0,0
729299,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Sharjah Cricket Stadium,Kolkata Knight Riders,43.75,306.54,37.5,62.5,60.0,40.0,0
729301,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,Sunrisers Hyderabad,66.67,314.13,53.85,50.0,40.0,20.0,1
729303,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Dubai International Cricket Stadium,Chennai Super Kings,45.95,314.13,64.29,30.0,60.0,40.0,0
729305,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Sheikh Zayed Stadium,Rajasthan Royals,44.44,305.41,75.0,33.33,40.0,60.0,1
729307,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Sheikh Zayed Stadium,Kings XI Punjab,66.67,305.41,54.55,33.33,40.0,100.0,0
729309,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Sharjah Cricket Stadium,Delhi Daredevils,50.0,306.54,50.0,50.0,20.0,40.0,0
729311,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sharjah Cricket Stadium,Chennai Super Kings,28.57,306.54,28.57,50.0,40.0,60.0,0
729313,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Dubai International Cricket Stadium,Kings XI Punjab,53.85,314.13,62.5,66.67,100.0,60.0,1
729315,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Sheikh Zayed Stadium,Rajasthan Royals,50.0,305.41,54.55,75.0,40.0,40.0,1
729317,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Dubai International Cricket Stadium,Sunrisers Hyderabad,56.52,314.13,30.0,53.85,20.0,20.0,0
733971,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,JSCA International Stadium Complex,Chennai Super Kings,65.52,293.71,60.0,33.33,80.0,40.0,1
733973,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Wankhede Stadium,Mumbai Indians,53.85,320.64,62.69,45.45,0.0,100.0,0
733975,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Feroz Shah Kotla,Rajasthan Royals,38.89,307.02,41.07,57.14,40.0,60.0,1
733977,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,45.45,311.74,47.54,33.33,40.0,40.0,1
733979,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,"Sardar Patel Stadium, Motera",Rajasthan Royals,50.0,313.92,58.33,50.0,60.0,20.0,0
733981,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Feroz Shah Kotla,Chennai Super Kings,33.33,307.02,41.07,83.33,40.0,100.0,1
733983,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Wankhede Stadium,Mumbai Indians,56.25,320.64,62.69,30.0,20.0,40.0,0
733985,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Feroz Shah Kotla,Kolkata Knight Riders,38.1,307.02,41.07,62.5,20.0,20.0,0
733987,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Barabati Stadium,Kings XI Punjab,39.13,325.43,33.33,50.0,80.0,100.0,0
733989,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,45.0,313.92,58.33,100.0,80.0,40.0,0
733991,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Kings XI Punjab,46.15,311.74,47.54,50.0,20.0,80.0,0
733993,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Feroz Shah Kotla,Sunrisers Hyderabad,33.33,307.02,41.07,66.67,20.0,60.0,1
733995,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Wankhede Stadium,Chennai Super Kings,54.05,320.64,62.69,50.0,40.0,80.0,1
733997,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Barabati Stadium,Kolkata Knight Riders,33.33,325.43,33.33,100.0,80.0,20.0,1
733999,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,M Chinnaswamy Stadium,Rajasthan Royals,55.56,311.74,47.54,50.0,20.0,80.0,0
734001,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,43.48,303.84,66.67,62.5,60.0,40.0,0
734003,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,JSCA International Stadium Complex,Chennai Super Kings,55.17,293.71,60.0,50.0,80.0,80.0,0
734005,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,M Chinnaswamy Stadium,Royal Challengers Bangalore,70.0,311.74,47.54,42.86,20.0,20.0,0
734007,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,68.75,303.84,66.67,50.0,60.0,60.0,1
734009,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Barabati Stadium,Kolkata Knight Riders,32.35,325.43,100.0,50.0,40.0,60.0,1
734011,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,"Sardar Patel Stadium, Motera",Rajasthan Royals,61.11,313.92,58.33,50.0,60.0,0.0,0
734013,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,JSCA International Stadium Complex,Royal Challengers Bangalore,66.67,293.71,60.0,33.33,80.0,40.0,0
734015,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,32.14,303.84,66.67,66.67,40.0,60.0,0
734017,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,"Sardar Patel Stadium, Motera",Mumbai Indians,48.28,313.92,58.33,50.0,60.0,60.0,1
734019,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Feroz Shah Kotla,Kings XI Punjab,40.91,307.02,41.07,44.44,0.0,60.0,1
734021,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,54.55,303.84,66.67,25.0,40.0,40.0,0
734023,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,34.48,307.25,60.81,45.45,80.0,60.0,1
734025,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,46.15,313.91,51.43,50.0,80.0,60.0,1
734027,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Eden Gardens,Kolkata Knight Riders,56.25,307.25,60.81,40.0,100.0,40.0,0
734029,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,JSCA International Stadium Complex,Sunrisers Hyderabad,71.43,293.71,60.0,100.0,40.0,40.0,1
734031,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Wankhede Stadium,Mumbai Indians,50.0,320.64,62.69,25.0,60.0,0.0,0
734033,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,42.86,313.91,51.43,50.0,60.0,40.0,0
734035,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,M Chinnaswamy Stadium,Chennai Super Kings,33.33,311.74,47.54,57.14,40.0,40.0,1
734037,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,67.86,307.25,60.81,25.0,100.0,40.0,1
734039,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,59.09,313.91,51.43,33.33,60.0,0.0,1
734041,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,51.72,320.64,62.69,50.0,80.0,40.0,1
734043,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Eden Gardens,Kolkata Knight Riders,33.33,307.25,27.27,60.81,80.0,100.0,0
734045,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Brabourne Stadium,Chennai Super Kings,45.95,348.1,100.0,71.43,40.0,80.0,1
734047,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Wankhede Stadium,Kings XI Punjab,60.87,320.64,50.0,45.45,40.0,60.0,0
734049,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,M Chinnaswamy Stadium,Kolkata Knight Riders,66.67,311.74,54.55,50.0,100.0,60.0,1
829705,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,32.35,307.25,60.81,76.92,100.0,80.0,1
829707,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,66.67,318.27,70.21,28.57,40.0,0.0,0
829709,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Maharashtra Cricket Association Stadium,Rajasthan Royals,42.86,318.5,50.0,33.33,60.0,20.0,0
829711,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,71.43,318.27,70.21,50.0,60.0,40.0,1
829713,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Eden Gardens,Royal Challengers Bangalore,56.25,307.25,60.81,40.0,100.0,40.0,1
829715,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Feroz Shah Kotla,Rajasthan Royals,38.89,307.02,41.07,57.14,0.0,40.0,1
829717,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Wankhede Stadium,Kings XI Punjab,53.85,320.64,62.69,45.45,60.0,40.0,0
829719,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,M Chinnaswamy Stadium,Sunrisers Hyderabad,45.45,311.74,47.54,33.33,40.0,40.0,1
829721,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,"Sardar Patel Stadium, Motera",Rajasthan Royals,48.28,313.92,58.33,50.0,40.0,40.0,0
829725,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,Maharashtra Cricket Association Stadium,Delhi Daredevils,59.09,318.5,50.0,66.67,40.0,0.0,0
829727,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rajasthan Royals,55.0,288.15,50.0,100.0,60.0,60.0,1
829729,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Wankhede Stadium,Chennai Super Kings,54.05,320.64,62.69,50.0,20.0,60.0,0
829731,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,66.67,288.15,50.0,33.33,40.0,20.0,1
829733,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,33.33,318.5,50.0,100.0,40.0,80.0,1
829735,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,"Sardar Patel Stadium, Motera",Rajasthan Royals,44.83,313.92,58.33,50.0,80.0,60.0,0
829737,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,M Chinnaswamy Stadium,Mumbai Indians,43.75,311.74,47.54,80.0,20.0,0.0,0
829739,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Feroz Shah Kotla,Kolkata Knight Riders,38.1,307.02,41.07,62.5,40.0,80.0,1
829741,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,"Sardar Patel Stadium, Motera",Kings XI Punjab,57.14,313.92,58.33,100.0,100.0,20.0,1
